Tissue	ENSG	ENSPcanon	cMDT	RNAseqAliquotID	GTExMDT	TotalRelevantGTExSamples	GTExMDTmedianEnrichment	Pvalue	Qvalue	NumberOfGTExMDT	cMDTenrichment	GTExMDTmedianRelExpression	cMDTrelExpression	TotalNumberOfSTRINGint	cMDTnumberOfUniqMissedInt	NumberOfCommonMissedInt	Pfam1	Domain1	Region1	Pfam2	Domain2	ENSPcanon2	StringScore	DIMAscore	ENSG2	GeneName1	GeneName2	STRINGintN1	STRINGdensityScore1	STRINGdensityRank1	STRINGintN2	STRINGdensityScore2	STRINGdensityRank2
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243448	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.107	0.223	0.678	7	7	0	PF00560	LRR_1	298-341	PF02221	E1_DerP2_DerF2	ENSP00000284818	933	1	ENSG00000154589	CD14	LY96	25	1090836.4304	0.53099173553719	24	1608934.8408	0.628548329141215
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243448	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.107	0.223	0.678	7	7	0	PF00560	LRR_1	298-341	PF13516	LRR_6	ENSP00000363089	978	1	ENSG00000136869	CD14	TLR4	25	1090836.4304	0.53099173553719	71	9286173.5695	0.842076895436579
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243448	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.107	0.223	0.678	7	7	0	PF00560	LRR_1	298-341	PF13855	LRR_8	ENSP00000256447	902	1	ENSG00000134061	CD14	CD180	25	1090836.4304	0.53099173553719	5	235457.9795	0.340459935321595
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243448	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.107	0.223	0.678	7	7	0	PF00560	LRR_1	298-341	PF13855	LRR_8	ENSP00000260010	990	1	ENSG00000137462	CD14	TLR2	25	1090836.4304	0.53099173553719	36	4860127.9221	0.787729069349623
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243448	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.107	0.223	0.678	7	7	0	PF00560	LRR_1	298-341	PF13855	LRR_8	ENSP00000371376	922	1	ENSG00000174130	CD14	TLR6	25	1090836.4304	0.53099173553719	9	666282.5293	0.470804886812792
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243464	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.276	0.223	0.648	7	7	0	PF00560	LRR_1	298-341	PF00560	LRR_1	ENSP00000354932	925	1	ENSG00000174125	CD14	TLR1	25	1090836.4304	0.53099173553719	14	712844.9384	0.479518505210205
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243464	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.276	0.223	0.648	7	7	0	PF00560	LRR_1	298-341	PF02221	E1_DerP2_DerF2	ENSP00000230568	920	1	ENSG00000112799	CD14	LY86	25	1090836.4304	0.53099173553719	5	235457.4199	0.340370104204096
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243464	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.276	0.223	0.648	7	7	0	PF00560	LRR_1	298-341	PF02221	E1_DerP2_DerF2	ENSP00000284818	933	1	ENSG00000154589	CD14	LY96	25	1090836.4304	0.53099173553719	24	1608934.8408	0.628548329141215
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243464	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.276	0.223	0.648	7	7	0	PF00560	LRR_1	298-341	PF13516	LRR_6	ENSP00000363089	978	1	ENSG00000136869	CD14	TLR4	25	1090836.4304	0.53099173553719	71	9286173.5695	0.842076895436579
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243464	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.276	0.223	0.648	7	7	0	PF00560	LRR_1	298-341	PF13855	LRR_8	ENSP00000256447	902	1	ENSG00000134061	CD14	CD180	25	1090836.4304	0.53099173553719	5	235457.9795	0.340459935321595
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243464	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.276	0.223	0.648	7	7	0	PF00560	LRR_1	298-341	PF13855	LRR_8	ENSP00000260010	990	1	ENSG00000137462	CD14	TLR2	25	1090836.4304	0.53099173553719	36	4860127.9221	0.787729069349623
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243464	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.276	0.223	0.648	7	7	0	PF00560	LRR_1	298-341	PF13855	LRR_8	ENSP00000371376	922	1	ENSG00000174130	CD14	TLR6	25	1090836.4304	0.53099173553719	9	666282.5293	0.470804886812792
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243470	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.319	0.223	0.699	7	7	0	PF00560	LRR_1	298-341	PF00560	LRR_1	ENSP00000354932	925	1	ENSG00000174125	CD14	TLR1	25	1090836.4304	0.53099173553719	14	712844.9384	0.479518505210205
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243470	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.319	0.223	0.699	7	7	0	PF00560	LRR_1	298-341	PF02221	E1_DerP2_DerF2	ENSP00000230568	920	1	ENSG00000112799	CD14	LY86	25	1090836.4304	0.53099173553719	5	235457.4199	0.340370104204096
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243470	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.319	0.223	0.699	7	7	0	PF00560	LRR_1	298-341	PF02221	E1_DerP2_DerF2	ENSP00000284818	933	1	ENSG00000154589	CD14	LY96	25	1090836.4304	0.53099173553719	24	1608934.8408	0.628548329141215
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243470	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.319	0.223	0.699	7	7	0	PF00560	LRR_1	298-341	PF13516	LRR_6	ENSP00000363089	978	1	ENSG00000136869	CD14	TLR4	25	1090836.4304	0.53099173553719	71	9286173.5695	0.842076895436579
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243470	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.319	0.223	0.699	7	7	0	PF00560	LRR_1	298-341	PF13855	LRR_8	ENSP00000256447	902	1	ENSG00000134061	CD14	CD180	25	1090836.4304	0.53099173553719	5	235457.9795	0.340459935321595
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243470	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.319	0.223	0.699	7	7	0	PF00560	LRR_1	298-341	PF13855	LRR_8	ENSP00000260010	990	1	ENSG00000137462	CD14	TLR2	25	1090836.4304	0.53099173553719	36	4860127.9221	0.787729069349623
Alzheimer	ENSG00000170458	ENSP00000304236	ENST00000519715	SRR19243470	ENST00000401743:4	8	3.710	7.812e-03	7.812e-03	4	2.319	0.223	0.699	7	7	0	PF00560	LRR_1	298-341	PF13855	LRR_8	ENSP00000371376	922	1	ENSG00000174130	CD14	TLR6	25	1090836.4304	0.53099173553719	9	666282.5293	0.470804886812792
Alzheimer	ENSG00000170743	ENSP00000324419	ENST00000396716	SRR19243463	ENST00000318881:6	8	3.367	7.812e-03	7.812e-03	6	3.488	0.167	0.722	0	-1	-1	-	-	-	-	-	-	-	-	-	SYT9	-	1	17415.5826	0.124595759971254	0	0	0
Alzheimer	ENSG00000170891	ENSP00000303550	ENST00000506508	SRR19243463	ENST00000509419:4,ENST00000307746:2	8	3.188	7.812e-03	7.812e-03	6	2.741	0.000	1.000	0	-1	-1	-	-	-	-	-	-	-	-	-	CYTL1	-	0	0	0	0	0	0
Alzheimer	ENSG00000171103	ENSP00000302801	ENST00000439947	SRR19243446	ENST00000306108:5	8	5.428	7.812e-03	7.812e-03	5	5.311	0.109	0.842	1	1	0	PF08704	GCD14	217-467	PF04189	Gcd10p	ENSP00000203001	932	1	ENSG00000089195	TRMT61B	TRMT6	1	3166.0706	0.0677326625943227	5	404270.6585	0.396424721523536
Alzheimer	ENSG00000171103	ENSP00000302801	ENST00000439947	SRR19243471	ENST00000306108:5	8	5.428	7.812e-03	7.812e-03	5	5.564	0.109	0.848	1	1	0	PF08704	GCD14	217-467	PF04189	Gcd10p	ENSP00000203001	932	1	ENSG00000089195	TRMT61B	TRMT6	1	3166.0706	0.0677326625943227	5	404270.6585	0.396424721523536
Alzheimer	ENSG00000171103	ENSP00000302801	ENST00000439947	SRR19243472	ENST00000306108:5	8	5.428	7.812e-03	7.812e-03	5	4.572	0.109	1.000	1	1	0	PF08704	GCD14	217-467	PF04189	Gcd10p	ENSP00000203001	932	1	ENSG00000089195	TRMT61B	TRMT6	1	3166.0706	0.0677326625943227	5	404270.6585	0.396424721523536
Alzheimer	ENSG00000171103	ENSP00000302801	ENST00000439947	SRR19243476	ENST00000306108:5	8	5.428	7.812e-03	7.812e-03	5	6.775	0.109	0.871	1	1	0	PF08704	GCD14	217-467	PF04189	Gcd10p	ENSP00000203001	932	1	ENSG00000089195	TRMT61B	TRMT6	1	3166.0706	0.0677326625943227	5	404270.6585	0.396424721523536
Alzheimer	ENSG00000171174	ENSP00000306817	ENST00000302188	SRR19243468	ENST00000449378:7	8	5.955	7.812e-03	7.812e-03	7	2.482	0.083	0.528	0	-1	-1	-	-	-	-	-	-	-	-	-	RBKS	-	8	78403.7456	0.233471074380165	0	0	0
Alzheimer	ENSG00000171174	ENSP00000306817	ENST00000453412	SRR19243472	ENST00000449378:7	8	5.955	7.812e-03	7.812e-03	7	2.381	0.110	0.704	0	-1	-1	-	-	-	-	-	-	-	-	-	RBKS	-	8	78403.7456	0.233471074380165	0	0	0
Alzheimer	ENSG00000171262	ENSP00000380734	ENST00000491535	SRR19243471	ENST00000397609:6	8	3.193	7.812e-03	7.812e-03	6	2.768	0.245	0.735	0	-1	-1	-	-	-	-	-	-	-	-	-	FAM98B	-	4	50565.6195	0.196370822853036	0	0	0
Alzheimer	ENSG00000171262	ENSP00000380734	ENST00000491535	SRR19243472	ENST00000397609:6	8	3.193	7.812e-03	7.812e-03	6	3.418	0.245	0.774	0	-1	-1	-	-	-	-	-	-	-	-	-	FAM98B	-	4	50565.6195	0.196370822853036	0	0	0
Alzheimer	ENSG00000171262	ENSP00000380734	ENST00000491535	SRR19243476	ENST00000397609:6	8	3.193	7.812e-03	7.812e-03	6	2.913	0.245	0.744	0	-1	-1	-	-	-	-	-	-	-	-	-	FAM98B	-	4	50565.6195	0.196370822853036	0	0	0
Alzheimer	ENSG00000171772	ENSP00000341282	ENST00000368517	SRR19243446	ENST00000343131:4	8	2.561	7.812e-03	7.812e-03	4	2.755	0.049	0.734	0	-1	-1	-	-	-	-	-	-	-	-	-	SYCE1	-	26	1133479.7241	0.536651095939633	0	0	0
Alzheimer	ENSG00000171812	ENSP00000305913	ENST00000481785	SRR19243472	ENST00000397799:4,ENST00000303143:1	8	3.415	7.812e-03	7.812e-03	5	2.138	0.000	0.681	39	-1	-1	-	-	-	-	-	-	-	-	-	COL8A2	-	39	639477.8579	0.464247215235358	0	0	0
Alzheimer	ENSG00000171885	ENSP00000372654	ENST00000383170	SRR19243472	ENST00000383168:4	8	2.614	7.812e-03	7.812e-03	4	2.368	0.189	0.576	1	1	0	PF00230	MIP	32-248	PF00230	MIP	ENSP00000199280	909	1	ENSG00000167580	AQP4	AQP2	3	94311.9481	0.252874595759971	16	2196765.2596	0.683435141933166
Alzheimer	ENSG00000172000	ENSP00000302603	ENST00000586470	SRR19243472	ENST00000307635:4	8	8427.038	7.812e-03	7.812e-03	4	2.131	0.000	1.000	0	-1	-1	-	-	-	-	-	-	-	-	-	ZNF556	-	0	0	0	0	0	0
Alzheimer	ENSG00000172340	ENSP00000419325	ENST00000493112	SRR19243448	ENST00000307227:4	8	4.087	7.812e-03	7.812e-03	4	2.093	0.172	0.626	2	-1	-1	-	-	-	-	-	-	-	-	-	SUCLG2	-	16	131285.6900	0.284315486884657	0	0	0
Alzheimer	ENSG00000172340	ENSP00000419325	ENST00000493112	SRR19243452	ENST00000307227:4	8	4.087	7.812e-03	7.812e-03	4	2.143	0.172	0.682	2	-1	-1	-	-	-	-	-	-	-	-	-	SUCLG2	-	16	131285.6900	0.284315486884657	0	0	0
Alzheimer	ENSG00000172340	ENSP00000419325	ENST00000493112	SRR19243457	ENST00000307227:4	8	4.087	7.812e-03	7.812e-03	4	3.184	0.172	0.761	2	-1	-1	-	-	-	-	-	-	-	-	-	SUCLG2	-	16	131285.6900	0.284315486884657	0	0	0
Alzheimer	ENSG00000172340	ENSP00000419325	ENST00000493112	SRR19243471	ENST00000307227:4	8	4.087	7.812e-03	7.812e-03	4	2.380	0.172	0.704	2	-1	-1	-	-	-	-	-	-	-	-	-	SUCLG2	-	16	131285.6900	0.284315486884657	0	0	0
Alzheimer	ENSG00000172340	ENSP00000419325	ENST00000493112	SRR19243476	ENST00000307227:4	8	4.087	7.812e-03	7.812e-03	4	3.434	0.172	0.774	2	-1	-1	-	-	-	-	-	-	-	-	-	SUCLG2	-	16	131285.6900	0.284315486884657	0	0	0
Alzheimer	ENSG00000172354	ENSP00000305260	ENST00000393926	SRR19243471	ENST00000427895:4	8	2.937	7.812e-03	7.812e-03	4	2.233	0.095	0.359	25	-1	-1	-	-	-	-	-	-	-	-	-	GNB2	-	52	32482349.4297	0.920768954365792	0	0	0
Alzheimer	ENSG00000172354	ENSP00000305260	ENST00000393926	SRR19243472	ENST00000427895:4	8	2.937	7.812e-03	7.812e-03	4	2.058	0.095	0.335	25	-1	-1	-	-	-	-	-	-	-	-	-	GNB2	-	52	32482349.4297	0.920768954365792	0	0	0
Alzheimer	ENSG00000172568	-	ENST00000520782	SRR19243443	ENST00000312349:6	8	5.395	7.812e-03	7.812e-03	6	2.504	0.203	0.715	0	-1	-1	-	-	-	-	-	-	-	-	-	FNDC9	-	0	0	0	0	0	0
Alzheimer	ENSG00000172667	ENSP00000311221	ENST00000432729	SRR19243471	ENST00000311417:6	8	3.702	7.812e-03	7.812e-03	6	2.674	0.134	0.728	0	-1	-1	-	-	-	-	-	-	-	-	-	ZMAT3	-	0	0	0	0	0	0
Alzheimer	ENSG00000172667	ENSP00000311221	ENST00000432729	SRR19243472	ENST00000311417:6	8	3.702	7.812e-03	7.812e-03	6	4.817	0.134	0.741	0	-1	-1	-	-	-	-	-	-	-	-	-	ZMAT3	-	0	0	0	0	0	0
Alzheimer	ENSG00000172667	ENSP00000311221	ENST00000432729	SRR19243476	ENST00000311417:6	8	3.702	7.812e-03	7.812e-03	6	2.697	0.134	0.729	0	-1	-1	-	-	-	-	-	-	-	-	-	ZMAT3	-	0	0	0	0	0	0
Alzheimer	ENSG00000172673	ENSP00000439594	ENST00000368250	SRR19243454	ENST00000543064:4	8	3.543	7.812e-03	7.812e-03	4	2.424	0.251	0.655	0	-1	-1	-	-	-	-	-	-	-	-	-	THEMIS	-	0	0	0	0	0	0
Alzheimer	ENSG00000172673	ENSP00000439594	ENST00000368250	SRR19243456	ENST00000543064:4	8	3.543	7.812e-03	7.812e-03	4	2.087	0.251	0.676	0	-1	-1	-	-	-	-	-	-	-	-	-	THEMIS	-	0	0	0	0	0	0
Alzheimer	ENSG00000172673	ENSP00000439594	ENST00000368250	SRR19243459	ENST00000543064:4	8	3.543	7.812e-03	7.812e-03	4	3.603	0.251	0.783	0	-1	-1	-	-	-	-	-	-	-	-	-	THEMIS	-	0	0	0	0	0	0
Alzheimer	ENSG00000172717	ENSP00000431905	ENST00000557671	SRR19243441	ENST00000530728:4	8	3.467	7.812e-03	7.812e-03	4	2.687	0.000	0.458	0	-1	-1	-	-	-	-	-	-	-	-	-	FAM71D	-	0	0	0	0	0	0
Alzheimer	ENSG00000172935	ENSP00000309782	ENST00000320913	SRR19243453	ENST00000309099:5,ENST00000441623:1	8	3.034	7.812e-03	7.812e-03	6	13.352	0.000	0.930	0	-1	-1	-	-	-	-	-	-	-	-	-	MRGPRF	-	0	0	0	0	0	0
Alzheimer	ENSG00000172939	ENSP00000311713	ENST00000446845	SRR19243471	ENST00000311806:5	8	4.377	7.812e-03	7.812e-03	5	2.353	0.078	0.702	0	-1	-1	-	-	-	-	-	-	-	-	-	OXSR1	-	4	20026.0585	0.132051742723679	0	0	0
Alzheimer	ENSG00000172939	ENSP00000311713	ENST00000446845	SRR19243472	ENST00000311806:5	8	4.377	7.812e-03	7.812e-03	5	7.716	0.078	0.885	0	-1	-1	-	-	-	-	-	-	-	-	-	OXSR1	-	4	20026.0585	0.132051742723679	0	0	0
Alzheimer	ENSG00000172939	ENSP00000311713	ENST00000446845	SRR19243476	ENST00000311806:5	8	4.377	7.812e-03	7.812e-03	5	3.517	0.078	0.779	0	-1	-1	-	-	-	-	-	-	-	-	-	OXSR1	-	4	20026.0585	0.132051742723679	0	0	0
Alzheimer	ENSG00000172987	ENSP00000359583	ENST00000404542	SRR19243472	ENST00000370552:5,ENST00000370549:1	8	6.394	7.812e-03	7.812e-03	6	3.252	0.082	1.000	0	-1	-1	-	-	-	-	-	-	-	-	-	HPSE2	-	12	504640.3533	0.433435141933166	0	0	0
Alzheimer	ENSG00000173193	ENSP00000418194	ENST00000494811	SRR19243471	ENST00000474629:4	8	3.164	7.812e-03	7.812e-03	4	2.570	0.131	0.655	0	-1	-1	-	-	-	-	-	-	-	-	-	PARP14	-	3	64350.6341	0.217750628817823	0	0	0
Alzheimer	ENSG00000173193	ENSP00000418194	ENST00000494811	SRR19243472	ENST00000474629:4	8	3.164	7.812e-03	7.812e-03	4	4.750	0.131	0.783	0	-1	-1	-	-	-	-	-	-	-	-	-	PARP14	-	3	64350.6341	0.217750628817823	0	0	0
Alzheimer	ENSG00000173193	ENSP00000418194	ENST00000494811	SRR19243476	ENST00000474629:4	8	3.164	7.812e-03	7.812e-03	4	3.185	0.131	0.602	0	-1	-1	-	-	-	-	-	-	-	-	-	PARP14	-	3	64350.6341	0.217750628817823	0	0	0
Alzheimer	ENSG00000173338	ENSP00000344820	ENST00000342202	SRR19243442	ENST00000530380:6	8	4.242	7.812e-03	7.812e-03	6	5.924	0.000	0.753	0	-1	-1	-	-	-	-	-	-	-	-	-	KCNK7	-	0	0	0	0	0	0
Alzheimer	ENSG00000173338	ENSP00000344820	ENST00000394216	SRR19243444	ENST00000530380:6	8	4.242	7.812e-03	7.812e-03	6	5.743	0.105	0.840	0	-1	-1	-	-	-	-	-	-	-	-	-	KCNK7	-	0	0	0	0	0	0
Alzheimer	ENSG00000173674	ENSP00000368927	ENST00000379593	SRR19243476	ENST00000379607:8	8	15.411	7.812e-03	7.812e-03	8	2.241	0.037	0.691	3	3	0	PF01176	eIF-1a	30-94	PF00164	Ribosom_S12_S23	ENSP00000296674	980	1	ENSG00000186468	EIF1AX	RPS23	101	48302683.4237	0.929931728350701	199	79366893.0495	0.941160618038088
Alzheimer	ENSG00000173674	ENSP00000368927	ENST00000379593	SRR19243476	ENST00000379607:8	8	15.411	7.812e-03	7.812e-03	8	2.241	0.037	0.691	3	3	0	PF01176	eIF-1a	30-94	PF04758	Ribosomal_S30	ENSP00000431822	986	1	ENSG00000149806	EIF1AX	FAU	101	48302683.4237	0.929931728350701	174	73485421.5999	0.937118217750629
Alzheimer	ENSG00000173674	ENSP00000368927	ENST00000379593	SRR19243476	ENST00000379607:8	8	15.411	7.812e-03	7.812e-03	8	2.241	0.037	0.691	3	3	0	PF01176	eIF-1a	30-94	PF11987	IF-2	ENSP00000289371	995	1	ENSG00000158417	EIF1AX	EIF5B	101	48302683.4237	0.929931728350701	101	48698664.1995	0.930380883938196
Alzheimer	ENSG00000173678	ENSP00000424058	ENST00000507450	SRR19243441	ENST00000455020:8	8	7.732	7.812e-03	7.812e-03	8	2.257	0.000	0.693	0	-1	-1	-	-	-	-	-	-	-	-	-	SPDYE2B	-	0	0	0	0	0	0
Alzheimer	ENSG00000173678	ENSP00000424058	ENST00000507450	SRR19243442	ENST00000455020:8	8	7.732	7.812e-03	7.812e-03	8	2.771	0.000	0.735	0	-1	-1	-	-	-	-	-	-	-	-	-	SPDYE2B	-	0	0	0	0	0	0
Alzheimer	ENSG00000173681	ENSP00000369009	ENST00000379682	SRR19243463	ENST00000356980:5	8	2.599	7.812e-03	7.812e-03	5	2.265	0.065	0.557	0	-1	-1	-	-	-	-	-	-	-	-	-	CXorf23	-	0	0	0	0	0	0
Alzheimer	ENSG00000173786	ENSP00000377470	ENST00000587679	SRR19243471	ENST00000393892:5	8	2.734	7.812e-03	7.812e-03	5	2.912	0.000	0.506	0	-1	-1	-	-	-	-	-	-	-	-	-	CNP	-	0	0	0	0	0	0
Alzheimer	ENSG00000173786	ENSP00000377470	ENST00000587679	SRR19243476	ENST00000393892:5	8	2.734	7.812e-03	7.812e-03	5	4.787	0.000	0.586	0	-1	-1	-	-	-	-	-	-	-	-	-	CNP	-	0	0	0	0	0	0
Alzheimer	ENSG00000174038	ENSP00000308279	ENST00000354479	SRR19243455	ENST00000537671:4	8	2.708	7.812e-03	7.812e-03	4	2.456	0.144	0.415	0	-1	-1	-	-	-	-	-	-	-	-	-	C9orf131	-	0	0	0	0	0	0
Alzheimer	ENSG00000174038	ENSP00000308279	ENST00000416537	SRR19243471	ENST00000537671:4	8	2.708	7.812e-03	7.812e-03	4	2.058	0.183	0.542	0	-1	-1	-	-	-	-	-	-	-	-	-	C9orf131	-	0	0	0	0	0	0
Alzheimer	ENSG00000174038	ENSP00000308279	ENST00000416537	SRR19243476	ENST00000537671:4	8	2.708	7.812e-03	7.812e-03	4	4.304	0.183	0.769	0	-1	-1	-	-	-	-	-	-	-	-	-	C9orf131	-	0	0	0	0	0	0
Alzheimer	ENSG00000174109	ENSP00000311390	ENST00000563974	SRR19243458	ENST00000442039:5	8	4.871	7.812e-03	7.812e-03	5	2.901	0.184	0.607	0	-1	-1	-	-	-	-	-	-	-	-	-	C16orf91	-	0	0	0	0	0	0
Alzheimer	ENSG00000174456	ENSP00000308368	ENST00000547573	SRR19243471	ENST00000548191:4	8	2.476	7.812e-03	7.812e-03	4	2.955	0.163	0.567	0	-1	-1	-	-	-	-	-	-	-	-	-	C12orf76	-	0	0	0	0	0	0
Alzheimer	ENSG00000174456	ENSP00000308368	ENST00000547573	SRR19243472	ENST00000548191:4	8	2.476	7.812e-03	7.812e-03	4	2.296	0.163	0.568	0	-1	-1	-	-	-	-	-	-	-	-	-	C12orf76	-	0	0	0	0	0	0
Alzheimer	ENSG00000174456	ENSP00000308368	ENST00000547573	SRR19243476	ENST00000548191:4	8	2.476	7.812e-03	7.812e-03	4	2.932	0.163	0.524	0	-1	-1	-	-	-	-	-	-	-	-	-	C12orf76	-	0	0	0	0	0	0
Alzheimer	ENSG00000174469	ENSP00000354778	ENST00000455301	SRR19243462	ENST00000361727:5	8	3.298	7.812e-03	7.812e-03	5	2.035	0.257	0.641	0	-1	-1	-	-	-	-	-	-	-	-	-	CNTNAP2	-	4	38860.8710	0.176338483650737	0	0	0
Alzheimer	ENSG00000174871	ENSP00000310003	ENST00000528063	SRR19243446	ENST00000311445:4	8	3.312	7.812e-03	7.812e-03	4	4.383	0.002	0.629	0	-1	-1	-	-	-	-	-	-	-	-	-	CNIH2	-	1	2233.5661	0.0614444843693856	0	0	0
Alzheimer	ENSG00000174871	ENSP00000310003	ENST00000528063	SRR19243470	ENST00000311445:4	8	3.312	7.812e-03	7.812e-03	4	2.222	0.002	0.432	0	-1	-1	-	-	-	-	-	-	-	-	-	CNIH2	-	1	2233.5661	0.0614444843693856	0	0	0
Alzheimer	ENSG00000174871	ENSP00000310003	ENST00000528852	SRR19243472	ENST00000311445:4	8	3.312	7.812e-03	7.812e-03	4	5.163	0.161	0.702	0	-1	-1	-	-	-	-	-	-	-	-	-	CNIH2	-	1	2233.5661	0.0614444843693856	0	0	0
Alzheimer	ENSG00000174946	ENSP00000308479	ENST00000309180	SRR19243444	ENST00000480322:5	8	3.966	7.812e-03	7.812e-03	5	2.068	0.237	1.000	0	-1	-1	-	-	-	-	-	-	-	-	-	GPR171	-	0	0	0	0	0	0
Alzheimer	ENSG00000174946	ENSP00000308479	ENST00000309180	SRR19243457	ENST00000480322:5	8	3.966	7.812e-03	7.812e-03	5	4.593	0.237	0.821	0	-1	-1	-	-	-	-	-	-	-	-	-	GPR171	-	0	0	0	0	0	0
Alzheimer	ENSG00000175416	ENSP00000309415	ENST00000345807	SRR19243445	ENST00000310418:7	8	4.214	7.812e-03	7.812e-03	7	3.804	0.184	0.740	1	1	0	PF01086	Clathrin_lg_ch	1-228	PF00637	Clathrin	ENSP00000269122	991	1	ENSG00000141367	CLTB	CLTC	31	1229045.0953	0.547430830039526	47	3470104.8175	0.745867768595041
Alzheimer	ENSG00000175416	ENSP00000309415	ENST00000345807	SRR19243446	ENST00000310418:7	8	4.214	7.812e-03	7.812e-03	7	2.453	0.184	0.552	1	1	0	PF01086	Clathrin_lg_ch	1-228	PF00637	Clathrin	ENSP00000269122	991	1	ENSG00000141367	CLTB	CLTC	31	1229045.0953	0.547430830039526	47	3470104.8175	0.745867768595041
Alzheimer	ENSG00000175416	ENSP00000309415	ENST00000345807	SRR19243451	ENST00000310418:7	8	4.214	7.812e-03	7.812e-03	7	2.023	0.184	0.575	1	1	0	PF01086	Clathrin_lg_ch	1-228	PF00637	Clathrin	ENSP00000269122	991	1	ENSG00000141367	CLTB	CLTC	31	1229045.0953	0.547430830039526	47	3470104.8175	0.745867768595041
Alzheimer	ENSG00000175416	ENSP00000309415	ENST00000345807	SRR19243454	ENST00000310418:7	8	4.214	7.812e-03	7.812e-03	7	2.501	0.184	0.595	1	1	0	PF01086	Clathrin_lg_ch	1-228	PF00637	Clathrin	ENSP00000269122	991	1	ENSG00000141367	CLTB	CLTC	31	1229045.0953	0.547430830039526	47	3470104.8175	0.745867768595041
Alzheimer	ENSG00000175416	ENSP00000309415	ENST00000345807	SRR19243460	ENST00000310418:7	8	4.214	7.812e-03	7.812e-03	7	2.791	0.184	0.604	1	1	0	PF01086	Clathrin_lg_ch	1-228	PF00637	Clathrin	ENSP00000269122	991	1	ENSG00000141367	CLTB	CLTC	31	1229045.0953	0.547430830039526	47	3470104.8175	0.745867768595041
Alzheimer	ENSG00000175416	ENSP00000309415	ENST00000345807	SRR19243465	ENST00000310418:7	8	4.214	7.812e-03	7.812e-03	7	5.726	0.184	0.788	1	1	0	PF01086	Clathrin_lg_ch	1-228	PF00637	Clathrin	ENSP00000269122	991	1	ENSG00000141367	CLTB	CLTC	31	1229045.0953	0.547430830039526	47	3470104.8175	0.745867768595041
Alzheimer	ENSG00000175416	ENSP00000309415	ENST00000345807	SRR19243467	ENST00000310418:7	8	4.214	7.812e-03	7.812e-03	7	3.025	0.184	0.686	1	1	0	PF01086	Clathrin_lg_ch	1-228	PF00637	Clathrin	ENSP00000269122	991	1	ENSG00000141367	CLTB	CLTC	31	1229045.0953	0.547430830039526	47	3470104.8175	0.745867768595041
Alzheimer	ENSG00000175416	ENSP00000309415	ENST00000345807	SRR19243470	ENST00000310418:7	8	4.214	7.812e-03	7.812e-03	7	2.104	0.184	0.618	1	1	0	PF01086	Clathrin_lg_ch	1-228	PF00637	Clathrin	ENSP00000269122	991	1	ENSG00000141367	CLTB	CLTC	31	1229045.0953	0.547430830039526	47	3470104.8175	0.745867768595041
